 16 ноября ,праздники украины,"День работников радио, телевидения и связи",http://www.calendarium.com.ua/den_rabotnikov_radio_televideniya_i_svyazi
 16 ноября ,праздники украины,Международный День Толерантности,http://www.calendarium.com.ua/mezhdunarodnyi_den_tolerantnosti
 16 ноября ,исторические события,Во Львове состоялась премьера пьесы Ивана Франко «Украденное счастье» (1893),http://www.calendarium.com.ua/vo_lvove_sostoyalas_premera_pesy_ivana_franko_ukradennoe_schaste_1893
 16 ноября ,знаменитые украинцы,Павел Харченко (1910),http://www.calendarium.com.ua/pavel_harchenko_1910
 16 ноября ,именины,Василий,http://www.calendarium.com.ua/imenini_vasilii
 16 ноября ,именины,Светлана,http://www.calendarium.com.ua/imenini_svetlana
 16 ноября ,именины,Илья,http://www.calendarium.com.ua/imenini_ilya
 16 ноября ,именины,Георгий,http://www.calendarium.com.ua/imenini_georgii
 16 ноября ,именины,Богдан,http://www.calendarium.com.ua/imenini_bogdan
 16 ноября ,именины,Владимир,http://www.calendarium.com.ua/imenini_vladimir
 16 ноября ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
 16 ноября ,именины,Александр,http://www.calendarium.com.ua/imenini_aleksandr
 17 ноября ,именины,Иван,http://www.calendarium.com.ua/imenini_ivan
 17 ноября ,именины,Степан,http://www.calendarium.com.ua/imenini_stepan
 17 ноября ,исторические события,Между гетманом Левобережной Украины Иваном Брюховецким и московским правительством заключены Батуринские статьи (1663),http://www.calendarium.com.ua/mezhdu_getmanom_levoberezhnoi_ukrainy_ivanom_bryuhovetskim_i_moskovskim_pravitelstvom_zaklyucheny_baturinskie_stati_1663
 17 ноября ,именины,Илья,http://www.calendarium.com.ua/imenini_ilya
 17 ноября ,исторические события,День основания Харьковского Императорского университета (1804),http://www.calendarium.com.ua/den_osnovaniya_harkovskogo_imperatorskogo_universiteta_1804
 17 ноября ,именины,Александр,http://www.calendarium.com.ua/imenini_aleksandr
 17 ноября ,праздники украины,День работников сельского хозяйства,http://www.calendarium.com.ua/den_rabotnikov_selskogo_hozyaistva
 17 ноября ,праздники украины,Международный День недоношенных детей,http://www.calendarium.com.ua/mezhdunarodnyi_den_nedonoshennyh_detei
 17 ноября ,праздники украины,День студентов,http://www.calendarium.com.ua/den_studentov
 17 ноября ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
 17 ноября ,праздники украины,День Памяти Жертв ДТП,http://www.calendarium.com.ua/den_pamyati_zhertv_dtp
 18 ноября ,именины,Григорий,http://www.calendarium.com.ua/imenini_grigorii
 18 ноября ,исторические события,Начался Варшавский процесс над членами ОУН (1935),http://www.calendarium.com.ua/nachalsya_varshavskii_protsess_nad_chlenami_oun_1935
 18 ноября ,исторические события,Постановление пленума ЦК КП(б)У о прекращении украинизации (1933),http://www.calendarium.com.ua/postanovlenie_plenuma_tsk_kpbu_o_prekrashchenii_ukrainizatsii_1933
 18 ноября ,исторические события,Интронизация первого патриарха Украинской Автокефальной Православной Церкви (1990),http://www.calendarium.com.ua/intronizatsiya_pervogo_patriarha_ukrainskoi_avtokefalnoi_pravoslavnoi_tserkvi_1990
 18 ноября ,знаменитые украинцы,Кость Левицкий (1859),http://www.calendarium.com.ua/kost_levitskii_1859
 18 ноября ,именины,Тимур,http://www.calendarium.com.ua/imenini_timur
 19 ноября ,именины,Константин,http://www.calendarium.com.ua/imenini_konstantin
 19 ноября ,именины,Анатолий,http://www.calendarium.com.ua/imenini_anatolii
 19 ноября ,именины,Василий,http://www.calendarium.com.ua/imenini_vasilii
 19 ноября ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
 19 ноября ,именины,Григорий,http://www.calendarium.com.ua/imenini_grigorii
 19 ноября ,именины,Виктор,http://www.calendarium.com.ua/imenini_viktor
 19 ноября ,исторические события,При участии Л. Каденюка началась экспедиция космического корабля «Колумбия» (1997),http://www.calendarium.com.ua/pri_uchastii_l_kadenyuka_nachalas_ekspeditsiya_kosmicheskogo_korablya_kolumbiya_1997
 19 ноября ,праздники украины,День работников гидрометеорологической службы,http://www.calendarium.com.ua/den_rabotnikov_gidrometeorologicheskoi_sluzhby
 19 ноября ,исторические события,В «Доме с химерами» открылся музей (2004),http://www.calendarium.com.ua/v_dome_s_himerami_otkrylsya_muzei_2004
 19 ноября ,праздники украины,День стеклодела,http://www.calendarium.com.ua/den_steklodela
 19 ноября ,именины,Александра,http://www.calendarium.com.ua/imenini_aleksandra
 19 ноября ,именины,Павел,http://www.calendarium.com.ua/imenini_pavel
 20 ноября ,исторические события,Захария Копыстенский назначен архимандритом Киево-Печерской Лавры (1624),http://www.calendarium.com.ua/zahariya_kopystenskii_naznachen_arhimandritom_kievopecherskoi_lavry_1624
 20 ноября ,именины,Евгений,http://www.calendarium.com.ua/imenini_evgenii
 20 ноября ,знаменитые украинцы,Михаил Вериковский (1896),http://www.calendarium.com.ua/mihail_verikovskii_1896
 20 ноября ,именины,Валерий,http://www.calendarium.com.ua/imenini_valerii
 20 ноября ,именины,Николай,http://www.calendarium.com.ua/imenini_nikolai
